Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
10	C10orf99	3.41376E-06	7.34295E-07	4.82517E-07	2.77124E-07	2.19695E-06	0	1.05847E-06	6.61157E-07	1.05847E-06	6.61157E-07	9.198E-08	1.64314E-07	2.083E-08	0	0	0
10	C1QL3	2.06226E-05	7.75595E-06	6.73926E-07	3.37298E-07	1.21927E-05	3.30088E-06	9.20082E-06	7.37181E-06	9.27635E-06	7.75834E-06	4.5786E-08	2.69302E-07	2.221E-08	4.8907E-06	1.4709E-06	6.72068E-06
10	CACNB2	4.16265E-05	1.12904E-05	3.81928E-06	2.2129E-06	2.65169E-05	1.37477E-05	2.29747E-05	2.00487E-05	2.31685E-05	2.06855E-05	9.0226E-07	1.2851E-06	2.554E-08	0	0	1.37477E-05
10	CACUL1	1.96898E-05	6.28573E-06	1.66941E-06	1.02562E-06	1.17347E-05	1.35954E-06	9.6568E-06	8.15243E-06	9.6568E-06	8.15243E-06	4.83566E-07	5.15028E-07	2.7026E-08	0	0	1.35954E-06
10	CALHM1	2.52591E-05	8.20345E-06	1.00439E-06	4.82979E-07	1.60512E-05	1.1758E-07	1.2049E-05	1.09258E-05	1.2049E-05	1.09258E-05	4.66E-08	4.17129E-07	1.925E-08	0	0	1.1758E-07
10	CALHM2	2.01685E-05	6.19975E-06	7.91221E-07	3.84687E-07	1.31775E-05	1.2443E-07	1.09593E-05	9.98735E-06	1.09593E-05	9.98735E-06	4.595E-08	3.25227E-07	1.351E-08	0	0	1.2443E-07
10	CALHM3	2.28498E-05	7.20859E-06	8.87734E-07	4.57513E-07	1.47535E-05	1.1718E-07	1.14238E-05	1.00363E-05	1.14238E-05	1.00363E-05	9.253E-08	3.44177E-07	2.0806E-08	0	0	1.1718E-07
10	CALML3	1.30333E-05	4.45662E-06	4.97677E-07	2.31923E-07	8.07901E-06	3.07089E-06	6.19329E-06	5.57842E-06	6.21473E-06	5.61467E-06	0	2.12603E-07	1.932E-08	7.8756E-08	6.9256E-08	3.08039E-06
10	CALML5	1.28876E-05	5.07405E-06	3.41383E-07	1.6242E-07	7.47217E-06	1.14757E-06	4.606E-06	3.56413E-06	4.60809E-06	3.56622E-06	0	1.4317E-07	1.925E-08	0	0	1.14757E-06
10	CALY	1.98318E-05	6.69393E-06	8.3082E-07	4.83942E-07	1.2307E-05	2.2095E-07	7.22246E-06	6.10969E-06	7.22246E-06	6.10969E-06	1.8441E-07	2.77502E-07	2.203E-08	3.262E-08	0	2.5357E-07
10	CAMK1D	2.15145E-05	6.70376E-06	1.49959E-06	9.93533E-07	1.33112E-05	1.74691E-06	1.24852E-05	1.11118E-05	1.24852E-05	1.11118E-05	5.4532E-07	4.04843E-07	4.337E-08	4.1018E-07	1.90372E-07	1.96672E-06
10	CAMK2G	3.95685E-05	1.14083E-05	3.29851E-06	2.08875E-06	2.48617E-05	4.73336E-06	2.18399E-05	2.02844E-05	2.18519E-05	2.02984E-05	1.08327E-06	9.67814E-07	3.766E-08	1.0134E-05	3.45447E-06	1.14129E-05
10	CASC10	1.36288E-05	3.82907E-06	9.59342E-07	4.61267E-07	8.84038E-06	0	5.56612E-06	4.51915E-06	5.56612E-06	4.51915E-06	4.595E-08	3.9846E-07	1.6857E-08	2.36145E-06	0	2.36145E-06
10	CASP7	2.57071E-05	5.14613E-06	3.46773E-06	1.78174E-06	1.70932E-05	1.13751E-06	6.49091E-06	5.59625E-06	6.49091E-06	5.59625E-06	3.8771E-07	1.34879E-06	4.5235E-08	0	0	1.13751E-06
10	CC2D2B	5.41256E-05	1.29142E-05	7.48355E-06	4.19982E-06	3.37279E-05	3.52741E-06	2.05656E-05	1.49477E-05	2.07394E-05	1.58352E-05	1.53247E-06	2.62699E-06	4.0355E-08	0	0	3.52741E-06
10	CCAR1	5.00883E-05	1.08648E-05	7.88752E-06	4.11536E-06	3.13359E-05	2.68754E-06	2.87625E-05	2.61417E-05	2.88056E-05	2.64772E-05	1.06861E-06	3.01773E-06	2.902E-08	7.11689E-06	4.79112E-07	9.32532E-06
10	CCDC172	9.61289E-06	2.17217E-06	1.30277E-06	7.77825E-07	6.13796E-06	2.375E-08	4.19179E-06	3.69764E-06	4.19179E-06	3.70057E-06	3.3703E-07	4.19955E-07	2.084E-08	0	0	2.375E-08
10	CCDC186	3.52104E-05	7.90174E-06	5.68E-06	2.90085E-06	2.16287E-05	5.026E-08	1.65456E-05	1.43478E-05	1.65456E-05	1.43478E-05	6.49072E-07	2.22332E-06	2.846E-08	0	0	5.026E-08
10	CCDC3	1.96122E-05	6.69092E-06	1.09841E-06	5.47817E-07	1.18229E-05	0	1.0213E-05	9.122E-06	1.0213E-05	9.122E-06	9.1736E-08	4.40471E-07	1.561E-08	0	0	0
10	CCDC6	2.78275E-05	8.57347E-06	2.31718E-06	1.37345E-06	1.69369E-05	6.95907E-06	1.57618E-05	1.43251E-05	1.58766E-05	1.48566E-05	6.05178E-07	7.54982E-07	1.329E-08	6.65246E-06	5.01379E-06	8.59774E-06
10	CCDC7	5.20668E-05	1.2168E-05	7.93028E-06	4.63404E-06	3.19685E-05	0	1.06665E-05	7.66576E-06	1.06665E-05	7.66576E-06	1.9662E-06	2.637E-06	3.0841E-08	0	0	0
10	CCNJ	1.76649E-05	4.57977E-06	1.88797E-06	9.60471E-07	1.11971E-05	5.2406E-08	9.5566E-06	8.28674E-06	9.5566E-06	8.28674E-06	1.9567E-07	7.42001E-07	2.28E-08	4.04459E-06	4.5606E-08	4.05139E-06
10	CCNY	1.90986E-05	5.34872E-06	1.44455E-06	9.03605E-07	1.23054E-05	5.43932E-07	1.1703E-05	1.08237E-05	1.1703E-05	1.08309E-05	4.5689E-07	4.32755E-07	1.396E-08	5.50568E-07	1.882E-08	1.07568E-06
10	CCSER2	4.35785E-05	1.0312E-05	4.98554E-06	2.52975E-06	2.8281E-05	4.00245E-07	1.57723E-05	1.30915E-05	1.57723E-05	1.30915E-05	4.9548E-07	1.96463E-06	6.9636E-08	0	0	4.00245E-07
10	CDC123	1.64526E-05	4.44452E-06	2.13955E-06	1.33732E-06	9.86858E-06	2.25265E-06	8.82386E-06	7.19052E-06	8.82386E-06	7.19052E-06	6.7371E-07	6.41781E-07	2.183E-08	0	0	2.25265E-06
10	CDH23	0.000215113	6.59166E-05	1.16268E-05	7.02443E-06	0.00013757	2.87225E-05	0.00011897	0.00010747	0.000119752	0.000109125	3.2527E-06	3.68189E-06	8.9852E-08	0	0	2.87225E-05
10	CDHR1	4.78603E-05	1.4662E-05	2.76384E-06	1.66334E-06	3.04344E-05	3.42959E-06	2.17315E-05	1.89484E-05	2.17339E-05	1.8965E-05	7.4898E-07	8.80403E-07	3.3956E-08	0	0	3.42959E-06
10	CDK1	1.07204E-05	2.45207E-06	1.27802E-06	7.35619E-07	6.9903E-06	1.23547E-06	6.52445E-06	5.90517E-06	6.52445E-06	5.90517E-06	2.6691E-07	4.33919E-07	3.479E-08	3.39296E-06	1.05144E-06	3.57699E-06
10	CDNF	9.09754E-06	2.59815E-06	7.92076E-07	4.42948E-07	5.70731E-06	8.33904E-07	3.73092E-06	3.16368E-06	3.73092E-06	3.16368E-06	1.41436E-07	2.79302E-07	2.221E-08	0	0	8.33904E-07
10	CELF2	3.29649E-05	9.77051E-06	2.84566E-06	1.72605E-06	2.03487E-05	2.50494E-06	1.71707E-05	1.57663E-05	1.71732E-05	1.5807E-05	8.0853E-07	8.9569E-07	2.183E-08	9.7398E-06	1.43715E-06	1.08076E-05
10	CEP55	1.92989E-05	4.70647E-06	3.19486E-06	1.61733E-06	1.13976E-05	0	7.73466E-06	6.29116E-06	7.73466E-06	6.29116E-06	3.3448E-07	1.26202E-06	2.083E-08	0	0	0
10	CFAP43	7.04449E-05	1.856E-05	8.22226E-06	4.57387E-06	4.36626E-05	8.58808E-07	2.68453E-05	2.3131E-05	2.68453E-05	2.31366E-05	1.64021E-06	2.91871E-06	1.495E-08	0	0	8.58808E-07
10	CFAP46	0.000165176	5.20146E-05	1.34544E-05	7.63918E-06	9.97065E-05	4.1156E-06	5.38327E-05	4.57526E-05	5.38554E-05	4.5824E-05	2.97004E-06	4.65219E-06	1.6947E-08	0	0	4.1156E-06
10	CFAP58	3.78058E-05	9.20371E-06	4.97673E-06	2.64152E-06	2.36254E-05	2.81632E-07	1.91765E-05	1.66376E-05	1.91765E-05	1.66376E-05	7.5883E-07	1.86817E-06	1.4526E-08	0	0	2.81632E-07
10	CFAP70	4.19398E-05	1.01383E-05	5.16464E-06	2.97541E-06	2.66369E-05	6.05434E-06	2.11159E-05	1.93081E-05	2.11856E-05	1.95685E-05	1.20181E-06	1.75139E-06	2.221E-08	0	0	6.05434E-06
10	CH25H	1.74558E-05	6.16515E-06	8.23098E-07	3.78627E-07	1.04676E-05	3.346E-06	7.97643E-06	6.82987E-06	7.97643E-06	6.83552E-06	0	3.55577E-07	2.305E-08	0	0	3.346E-06
10	CHAT	4.5326E-05	1.35398E-05	3.66157E-06	2.02086E-06	2.81247E-05	1.42423E-05	2.07503E-05	1.76966E-05	2.10189E-05	1.83546E-05	6.8843E-07	1.31257E-06	1.9865E-08	0	0	1.42423E-05
10	CHCHD1	8.56241E-06	2.42247E-06	5.92421E-07	3.24912E-07	5.54752E-06	6.78975E-07	4.6674E-06	4.1555E-06	4.6674E-06	4.16198E-06	9.27E-08	2.14007E-07	1.8205E-08	2.18826E-07	1.3227E-07	7.65531E-07
10	CHST15	3.67338E-05	1.11192E-05	2.5256E-06	1.28266E-06	2.3089E-05	1.63044E-06	1.65625E-05	1.41222E-05	1.65706E-05	1.4133E-05	2.46858E-07	9.94346E-07	4.146E-08	0	0	1.63044E-06
10	CHST3	3.84978E-05	1.23698E-05	1.40804E-06	6.7451E-07	2.47199E-05	1.55924E-05	1.95381E-05	1.78533E-05	2.04485E-05	1.92359E-05	6.695E-08	5.8682E-07	2.074E-08	8.306E-07	8.0952E-07	1.56135E-05
10	CHUK	3.10157E-05	6.88648E-06	3.87555E-06	2.24824E-06	2.02537E-05	2.32838E-06	1.80339E-05	1.64255E-05	1.80339E-05	1.64255E-05	8.96962E-07	1.30185E-06	4.943E-08	2.22228E-07	8.2291E-08	2.46831E-06
10	CISD1	4.90845E-06	1.10141E-06	7.64097E-07	4.00093E-07	3.04294E-06	4.99987E-07	2.73677E-06	2.31519E-06	2.73677E-06	2.31519E-06	9.558E-08	2.91203E-07	1.331E-08	0	0	4.99987E-07
10	CLRN3	1.1467E-05	3.75236E-06	7.35547E-07	3.89274E-07	6.97905E-06	1.15844E-06	3.90721E-06	3.47128E-06	3.91221E-06	3.48627E-06	9.3936E-08	2.77018E-07	1.832E-08	0	0	1.15844E-06
10	CNNM1	7.13598E-05	2.3065E-05	3.41484E-06	1.87768E-06	4.48799E-05	1.79248E-05	3.82329E-05	3.37537E-05	3.82594E-05	3.38419E-05	6.1956E-07	1.22973E-06	2.839E-08	0	0	1.79248E-05
10	CNNM2	6.18932E-05	2.01796E-05	3.22754E-06	1.64139E-06	3.8486E-05	1.45422E-05	3.04481E-05	2.60263E-05	3.06231E-05	2.65593E-05	3.346E-07	1.26893E-06	3.7861E-08	0	0	1.45422E-05
10	COL13A1	4.24182E-05	1.25135E-05	3.83674E-06	2.79296E-06	2.6068E-05	1.895E-05	2.40189E-05	2.15627E-05	2.44061E-05	2.30181E-05	1.93515E-06	8.35019E-07	2.28E-08	2.46871E-06	2.05517E-06	1.93636E-05
10	COL17A1	7.77757E-05	2.18244E-05	9.01244E-06	5.52186E-06	4.69388E-05	1.99023E-05	3.61576E-05	3.22245E-05	3.66749E-05	3.35143E-05	2.71014E-06	2.79247E-06	1.925E-08	0	0	1.99023E-05
10	COMMD3	1.035E-05	2.82647E-06	1.27779E-06	7.52372E-07	6.24573E-06	2.8545E-08	5.92039E-06	5.49911E-06	5.92039E-06	5.49911E-06	3.1643E-07	4.20332E-07	1.561E-08	0	0	2.8545E-08
10	COMMD3-BMI1	2.0683E-05	5.11966E-06	2.78671E-06	1.57341E-06	1.27767E-05	1.26745E-06	1.14271E-05	1.00526E-05	1.14271E-05	1.00547E-05	5.8228E-07	9.70638E-07	2.0495E-08	0	0	1.26745E-06
10	COMTD1	2.32092E-05	7.75607E-06	1.89824E-06	1.00545E-06	1.35549E-05	1.72029E-06	1.16364E-05	1.04829E-05	1.16364E-05	1.04849E-05	2.7153E-07	7.14231E-07	1.9686E-08	0	0	1.72029E-06
10	COX15	2.05723E-05	4.90431E-06	2.80249E-06	1.5191E-06	1.28656E-05	5.99211E-06	1.02711E-05	9.16126E-06	1.02815E-05	9.21009E-06	4.0369E-07	1.02671E-06	8.8693E-08	0	0	5.99211E-06
10	CPEB3	4.85288E-05	1.57617E-05	3.41136E-06	1.73698E-06	2.93558E-05	1.6397E-07	2.52935E-05	2.21664E-05	2.52935E-05	2.21664E-05	3.79068E-07	1.3395E-06	1.841E-08	5.70838E-06	1.3467E-07	5.73768E-06
10	CPN1	2.67104E-05	8.0662E-06	1.78395E-06	1.00637E-06	1.68603E-05	9.36135E-07	1.3207E-05	1.20503E-05	1.3207E-05	1.20639E-05	3.65988E-07	6.22061E-07	1.832E-08	0	0	9.36135E-07
10	CPXM2	4.70207E-05	1.40142E-05	3.65586E-06	1.9633E-06	2.93506E-05	9.43636E-06	2.39192E-05	2.10756E-05	2.4669E-05	2.25497E-05	5.8722E-07	1.35405E-06	2.203E-08	0	0	9.43636E-06
10	CREM	2.10307E-05	4.34514E-06	3.52687E-06	1.91429E-06	1.31587E-05	3.13757E-06	9.42481E-06	6.61919E-06	9.43715E-06	7.50775E-06	5.4831E-07	1.29006E-06	7.5912E-08	0	0	3.13757E-06
10	CRTAC1	4.5867E-05	1.29617E-05	2.96905E-06	1.78579E-06	2.99362E-05	4.54875E-06	2.68387E-05	2.45267E-05	2.68461E-05	2.45607E-05	7.88972E-07	9.46606E-07	5.021E-08	0	0	4.54875E-06
10	CSGALNACT2	2.26269E-05	4.82902E-06	3.06389E-06	1.54981E-06	1.4734E-05	7.44102E-07	1.2734E-05	1.14478E-05	1.2734E-05	1.14587E-05	2.7342E-07	1.21127E-06	6.5125E-08	0	0	7.44102E-07
10	CSTF2T	2.76608E-05	6.99432E-06	2.17915E-06	9.77874E-07	1.84874E-05	1.35751E-06	1.49646E-05	1.33092E-05	1.49646E-05	1.34342E-05	0	9.61017E-07	1.6857E-08	0	0	1.35751E-06
10	CTBP2	6.65852E-05	2.06277E-05	4.31107E-06	2.15821E-06	4.16464E-05	1.96474E-05	3.22304E-05	2.93609E-05	3.2506E-05	3.01295E-05	4.09898E-07	1.72229E-06	2.6016E-08	6.40536E-06	5.00051E-06	2.10523E-05
10	CTNNA3	4.01986E-05	1.00374E-05	4.16894E-06	2.39444E-06	2.59922E-05	7.56025E-07	2.29493E-05	2.06213E-05	2.29493E-05	2.06213E-05	9.36836E-07	1.4196E-06	3.8006E-08	0	0	7.56025E-07
10	CUBN	0.00016602	4.69086E-05	1.58651E-05	8.91828E-06	0.000103247	1.52371E-05	6.91379E-05	6.13898E-05	6.92783E-05	6.17162E-05	3.34732E-06	5.55745E-06	1.351E-08	0	0	1.52371E-05
10	CUEDC2	1.40656E-05	3.87863E-06	1.40217E-06	8.20807E-07	8.78478E-06	4.27457E-06	6.78124E-06	5.97412E-06	6.82328E-06	6.08184E-06	3.38766E-07	4.65094E-07	1.6947E-08	0	0	4.27457E-06
10	CUL2	3.45823E-05	8.27726E-06	5.10484E-06	2.93285E-06	2.12002E-05	5.70623E-06	1.94648E-05	1.76239E-05	1.94648E-05	1.76653E-05	1.17221E-06	1.73759E-06	2.305E-08	3.8023E-06	1.96029E-06	7.54824E-06
10	CUTC	1.34683E-05	2.97943E-06	1.86648E-06	1.04445E-06	8.62236E-06	3.0048E-06	7.73479E-06	7.00311E-06	7.73479E-06	7.00311E-06	3.6599E-07	6.57626E-07	2.083E-08	0	0	3.0048E-06
10	CUZD1	2.39883E-05	6.26166E-06	2.35025E-06	1.24957E-06	1.53763E-05	2.9519E-06	1.04452E-05	9.0128E-06	1.04517E-05	9.04847E-06	3.55102E-07	8.80545E-07	1.392E-08	0	0	2.9519E-06
10	CWF19L1	2.16175E-05	5.28022E-06	2.47586E-06	1.51539E-06	1.38614E-05	5.25932E-07	1.16111E-05	1.01296E-05	1.16111E-05	1.01296E-05	7.3318E-07	7.68378E-07	1.383E-08	0	0	5.25932E-07
10	CXCL12	1.27856E-05	3.58829E-06	1.18221E-06	6.71361E-07	8.01509E-06	4.482E-08	4.58039E-06	2.89739E-06	4.58039E-06	2.89878E-06	1.72352E-07	4.08677E-07	9.0332E-08	0	0	4.482E-08
10	CYP17A1	2.48759E-05	6.93797E-06	2.01669E-06	1.08221E-06	1.59213E-05	4.70337E-06	1.08592E-05	9.89258E-06	1.08865E-05	9.95412E-06	3.2079E-07	7.47586E-07	1.383E-08	0	0	4.70337E-06
10	CYP26A1	3.28489E-05	9.95532E-06	2.31222E-06	1.20614E-06	2.05814E-05	3.79441E-06	1.76882E-05	1.63309E-05	1.76882E-05	1.63339E-05	2.9945E-07	8.84864E-07	2.183E-08	4.52355E-06	1.33212E-06	6.98584E-06
10	CYP26C1	4.74138E-05	1.57501E-05	1.76475E-06	9.92388E-07	2.98989E-05	4.65844E-06	2.49817E-05	2.24175E-05	2.49817E-05	2.24175E-05	3.533E-07	6.17888E-07	2.12E-08	4.83788E-06	1.35438E-06	8.14194E-06
10	CYP2C18	1.92883E-05	4.7469E-06	1.46621E-06	8.63962E-07	1.30752E-05	2.39094E-06	8.70179E-06	7.54935E-06	8.70179E-06	7.56336E-06	3.6396E-07	4.81797E-07	1.8205E-08	0	0	2.39094E-06
10	CYP2C19	2.02034E-05	4.9391E-06	1.31438E-06	7.94682E-07	1.39499E-05	2.01924E-06	8.9058E-06	7.63829E-06	8.9058E-06	7.63985E-06	3.6072E-07	4.15757E-07	1.8205E-08	0	0	2.01924E-06
10	CYP2C8	1.93564E-05	4.6713E-06	2.20696E-06	1.23418E-06	1.24781E-05	2.14276E-06	7.87905E-06	7.03027E-06	7.87905E-06	7.03606E-06	4.37634E-07	7.78226E-07	1.832E-08	0	0	2.14276E-06
10	CYP2C9	1.88495E-05	4.69642E-06	1.29099E-06	7.84287E-07	1.28621E-05	2.36477E-06	8.39271E-06	7.3536E-06	8.39271E-06	7.36489E-06	3.6072E-07	4.05362E-07	1.8205E-08	0	0	2.36477E-06
10	CYP2E1	2.6402E-05	7.61909E-06	2.01438E-06	1.1135E-06	1.67686E-05	3.41185E-06	1.10977E-05	9.85114E-06	1.1109E-05	9.92037E-06	3.6726E-07	7.20701E-07	2.554E-08	0	0	3.41185E-06
10	DCLRE1A	4.00562E-05	1.03758E-05	3.99883E-06	2.05696E-06	2.56816E-05	4.93177E-06	1.34628E-05	1.17062E-05	1.36002E-05	1.19154E-05	4.82706E-07	1.5535E-06	2.0747E-08	0	0	4.93177E-06
10	DCLRE1C	2.92491E-05	7.46082E-06	3.43354E-06	1.90129E-06	1.83547E-05	5.49372E-06	1.23536E-05	1.10415E-05	1.2365E-05	1.11377E-05	6.48068E-07	1.2258E-06	2.743E-08	0	0	5.49372E-06
10	DDIT4	1.696E-05	5.39675E-06	1.535E-06	7.28468E-07	1.00282E-05	3.8952E-07	8.13287E-06	7.20674E-06	8.13287E-06	7.20674E-06	6.637E-08	6.45228E-07	1.687E-08	0	0	3.8952E-07
10	DDX21	3.38166E-05	7.8627E-06	4.27228E-06	2.27366E-06	2.16816E-05	1.48602E-06	1.70078E-05	1.50345E-05	1.70078E-05	1.50345E-05	6.5463E-07	1.59889E-06	2.014E-08	4.81917E-07	6.3806E-08	1.90413E-06
10	DDX50	3.18099E-05	6.76043E-06	5.08003E-06	2.61534E-06	1.99695E-05	1.37136E-06	1.7629E-05	1.51206E-05	1.7629E-05	1.51206E-05	6.2523E-07	1.97176E-06	1.835E-08	0	0	1.37136E-06
10	DHTKD1	4.77247E-05	1.33544E-05	4.64727E-06	2.48067E-06	0.000029723	1.07845E-05	2.32735E-05	2.02256E-05	2.37075E-05	2.11859E-05	7.2689E-07	1.73328E-06	2.0495E-08	0	0	1.07845E-05
10	DHX32	3.07067E-05	8.30935E-06	2.71579E-06	1.46588E-06	1.96815E-05	7.01886E-07	1.62373E-05	1.41141E-05	1.62373E-05	1.41141E-05	4.4391E-07	9.99935E-07	2.203E-08	0	0	7.01886E-07
10	DIP2C	0.000101936	3.22696E-05	8.20158E-06	4.5719E-06	6.14653E-05	1.87837E-06	5.65613E-05	5.25552E-05	5.65698E-05	5.25673E-05	1.64629E-06	2.90375E-06	2.1856E-08	9.85059E-06	6.1258E-07	1.11164E-05
10	DKK1	1.7011E-05	5.32793E-06	1.19601E-06	6.15696E-07	1.04871E-05	4.93955E-07	8.00908E-06	7.00651E-06	8.00908E-06	7.00651E-06	1.3757E-07	4.6425E-07	1.3876E-08	0	0	4.93955E-07
10	DLG5	0.000113666	3.42038E-05	7.09986E-06	3.95129E-06	7.23626E-05	1.27494E-06	6.2359E-05	5.77872E-05	6.2359E-05	5.77872E-05	1.41275E-06	2.51886E-06	1.9686E-08	8.1636E-07	1.112E-08	2.08018E-06
10	DMBT1	0.000124675	3.31583E-05	1.62347E-05	8.54137E-06	7.52818E-05	1.04598E-05	4.36034E-05	3.56199E-05	4.37627E-05	3.63342E-05	0.000002366	6.15463E-06	2.074E-08	1.26836E-06	2.29235E-07	1.14989E-05
10	DNA2	4.23804E-05	1.0463E-05	4.24482E-06	2.39622E-06	2.76726E-05	1.522E-05	2.16902E-05	1.90551E-05	2.21735E-05	2.02522E-05	8.97216E-07	1.47888E-06	2.012E-08	0	0	1.522E-05
10	DNAJB12	2.68592E-05	7.74338E-06	1.9275E-06	1.13717E-06	1.71883E-05	2.1566E-06	1.58613E-05	1.48328E-05	1.58613E-05	1.48328E-05	4.7788E-07	6.32262E-07	2.7026E-08	0	0	2.1566E-06
10	DNAJC1	2.94137E-05	8.45681E-06	3.48201E-06	1.83225E-06	1.74749E-05	1.49272E-06	1.21739E-05	1.02723E-05	1.21739E-05	1.02782E-05	4.9412E-07	1.31981E-06	1.832E-08	0	0	1.49272E-06
10	DNAJC12	9.50673E-06	2.51394E-06	1.22917E-06	6.59803E-07	5.76361E-06	1.8055E-07	3.63275E-06	3.15257E-06	3.63275E-06	3.15257E-06	1.59636E-07	4.55497E-07	4.467E-08	0	0	1.8055E-07
10	DNAJC9	1.51649E-05	4.29889E-06	1.86707E-06	9.42052E-07	8.99894E-06	9.89237E-07	8.0435E-06	7.29606E-06	8.0435E-06	7.29606E-06	1.8189E-07	7.40012E-07	2.015E-08	0	0	9.89237E-07
10	DNMBP	9.16967E-05	2.4728E-05	8.96067E-06	4.41455E-06	5.8008E-05	3.32787E-06	3.35539E-05	3.02346E-05	3.35565E-05	3.02373E-05	7.59244E-07	3.6369E-06	1.841E-08	0	0	3.32787E-06
10	DNTT	2.39219E-05	6.08065E-06	2.58922E-06	1.41353E-06	1.5252E-05	2.43348E-06	1.10011E-05	9.80422E-06	1.10011E-05	9.80422E-06	4.5332E-07	9.40551E-07	1.9656E-08	0	0	2.43348E-06
10	DOCK1	0.000102256	2.90934E-05	1.16938E-05	6.63215E-06	6.14684E-05	3.02433E-06	5.60383E-05	5.04622E-05	5.60426E-05	5.04708E-05	2.56065E-06	4.04933E-06	2.217E-08	0	0	3.02433E-06
10	DPCD	1.28125E-05	2.90691E-06	1.47254E-06	8.47574E-07	8.43301E-06	3.20136E-07	5.59987E-06	4.72472E-06	5.59987E-06	4.72472E-06	2.9051E-07	4.99969E-07	5.7095E-08	0	0	3.20136E-07
10	DPYSL4	4.07194E-05	1.32509E-05	2.72521E-06	1.55379E-06	2.47434E-05	1.69991E-05	2.08888E-05	1.90561E-05	2.10166E-05	1.96083E-05	5.9535E-07	9.37137E-07	2.1306E-08	0	0	1.69991E-05
10	DRGX	1.5021E-05	4.46128E-06	1.08094E-06	6.33745E-07	9.47873E-06	6.87262E-06	7.8063E-06	6.90762E-06	8.12968E-06	7.69933E-06	2.50386E-07	3.57759E-07	2.56E-08	0	0	6.87262E-06
10	DUPD1	1.61702E-05	5.30554E-06	8.68982E-07	4.45273E-07	9.99566E-06	3.35404E-06	7.95165E-06	7.17203E-06	7.95356E-06	7.21074E-06	8.55E-08	3.38967E-07	2.0806E-08	0	0	3.35404E-06
10	DUSP13	2.92764E-05	8.11859E-06	2.75397E-06	1.57436E-06	1.84038E-05	4.85087E-06	1.35239E-05	1.13061E-05	1.35332E-05	1.17731E-05	5.90056E-07	9.43684E-07	4.062E-08	0	0	4.85087E-06
10	DUSP5	2.77373E-05	8.98717E-06	1.50703E-06	7.53632E-07	1.72431E-05	2.30606E-06	1.42612E-05	1.25525E-05	1.42639E-05	1.25886E-05	1.3704E-07	6.02716E-07	1.3876E-08	2.06511E-06	3.5386E-07	4.01731E-06
10	DYDC1	6.77033E-06	1.50722E-06	9.02736E-07	5.62786E-07	4.36037E-06	4.8227E-07	2.75204E-06	2.53553E-06	2.75204E-06	2.53553E-06	2.7002E-07	2.7196E-07	2.0806E-08	0	0	4.8227E-07
10	DYDC2	6.77422E-06	1.59758E-06	7.88114E-07	4.76245E-07	4.38852E-06	3.18956E-07	2.14853E-06	1.68008E-06	2.14853E-06	1.68008E-06	2.0766E-07	2.49495E-07	1.909E-08	0	0	3.18956E-07
10	EBF3	3.962E-05	1.31069E-05	2.70967E-06	1.59645E-06	2.38035E-05	4.01104E-06	2.2783E-05	2.14347E-05	2.27905E-05	2.14806E-05	6.86628E-07	8.90575E-07	1.925E-08	9.54019E-06	2.92746E-06	1.06238E-05
10	EBLN1	1.41412E-05	3.83722E-06	8.47588E-07	3.8825E-07	9.45641E-06	0	3.8338E-06	2.68602E-06	3.8338E-06	2.68602E-06	0	3.6747E-07	2.078E-08	0	0	0
10	ECD	2.77696E-05	6.6753E-06	3.90295E-06	2.08299E-06	1.71914E-05	2.5401E-07	1.24536E-05	1.09303E-05	1.24536E-05	1.09303E-05	6.13096E-07	1.45597E-06	1.392E-08	0	0	2.5401E-07
10	ECHDC3	2.09806E-05	6.88764E-06	7.30512E-07	4.36822E-07	1.33624E-05	2.55959E-06	8.58864E-06	6.93929E-06	8.59531E-06	6.95587E-06	1.8255E-07	2.34952E-07	1.932E-08	0	0	2.55959E-06
10	ECHS1	1.67006E-05	5.21067E-06	1.04748E-06	7.22587E-07	1.04425E-05	3.0281E-06	8.02017E-06	7.42666E-06	8.02208E-06	7.42857E-06	4.43426E-07	2.59911E-07	1.925E-08	0	0	3.0281E-06
10	EDRF1	5.36738E-05	1.47551E-05	6.27308E-06	3.3978E-06	3.26456E-05	0.000002587	2.72356E-05	2.41948E-05	2.7239E-05	2.42042E-05	1.07541E-06	2.30022E-06	2.217E-08	0	0	0.000002587
10	EEF1AKMT2	1.57907E-05	4.62204E-06	1.76748E-06	9.57331E-07	9.40121E-06	8.07999E-07	5.94853E-06	4.95242E-06	5.94853E-06	4.95242E-06	2.70318E-07	6.48117E-07	3.8896E-08	0	0	8.07999E-07
10	EGR2	2.72208E-05	8.14787E-06	1.30508E-06	6.77996E-07	1.77678E-05	2.4478E-07	1.43813E-05	1.27206E-05	1.43813E-05	1.27206E-05	1.5938E-07	5.01669E-07	1.6947E-08	4.36844E-06	1.4011E-07	4.47311E-06
